,node,voltage_magnitude,voltage_angle,active_power,reactive_power,month,hour_of_day,day_of_month,daytype,timezone
264,WECCbus57,1.0048103000000002,-1.8228447,2.8931197999999996,-0.12707433,august,20,6,weekend,
270,WECCbus57,1.0058454,-1.8111631999999998,2.810916,-0.13542398,august,21,6,weekend,
276,WECCbus57,1.0079215,-1.7849956999999999,2.6035735,-0.15381516,august,22,6,weekend,
282,WECCbus57,1.0096325000000002,-1.7617371,2.4164466,-0.16756528,august,23,6,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,september,0,2,weekday,
6,WECCbus157,1.0313503000000002,-0.78111338,2.7237109,-0.26676709,september,1,2,weekday,
12,WECCbus157,1.0314759,-0.77881477,2.7096307,-0.26686558,september,2,2,weekday,
18,WECCbus157,1.0315423000000001,-0.77756903,2.7022862,-0.26689891,september,3,2,weekday,
24,WECCbus157,1.0313344000000002,-0.78069801,2.7290455000000002,-0.26628975,september,4,2,weekday,
30,WECCbus157,1.0307518,-0.78979476,2.7998467000000002,-0.26472463,september,5,2,weekday,
36,WECCbus157,1.0298941,-0.80241627,2.9019307999999997,-0.26176885,september,6,2,weekday,
42,WECCbus157,1.0295727,-0.80773015,2.9353142000000005,-0.26098559,september,7,2,weekday,
48,WECCbus157,1.0296707,-0.80667002,2.9225457,-0.26161675,september,8,2,weekday,
54,WECCbus157,1.0301027,-0.80081896,2.8703495,-0.26349225,september,9,2,weekday,
60,WECCbus157,1.0302321,-0.79944243,2.8528892000000003,-0.26434518,september,10,2,weekday,
66,WECCbus157,1.0300017,-0.80348953,2.8764502999999997,-0.26397412,september,11,2,weekday,
72,WECCbus157,1.0298614,-0.80612552,2.8897185000000003,-0.26386651,september,12,2,weekday,
78,WECCbus157,1.0297008,-0.80906186,2.9049682999999997,-0.26366721,september,13,2,weekday,
84,WECCbus157,1.0295874,-0.81135684,2.9143375,-0.26366361,september,14,2,weekday,
90,WECCbus157,1.0293091,-0.81603282,2.9421766,-0.26304215,september,15,2,weekday,
96,WECCbus157,1.0282078000000001,-0.83185821,3.0592164,-0.25852792,september,16,2,weekday,
102,WECCbus157,1.0273405,-0.84331683,3.150841,-0.25421062,september,17,2,weekday,
108,WECCbus157,1.0269692,-0.84815493,3.1887461,-0.25226508,september,18,2,weekday,
114,WECCbus157,1.0263676,-0.85532258,3.2514205,-0.24856279,september,19,2,weekday,
120,WECCbus157,1.0259757,-0.85957133,3.2929036,-0.24578973,september,20,2,weekday,
126,WECCbus157,1.026996,-0.84588156,3.195981,-0.25107855,september,21,2,weekday,
132,WECCbus157,1.0286648,-0.82269714,3.0255853999999998,-0.25871098,september,22,2,weekday,
138,WECCbus157,1.0299742,-0.80323234,2.8830644,-0.26344089,september,23,2,weekday,
144,WECCbus157,1.0310245999999998,-0.78662957,2.7617955000000003,-0.26621464,september,0,3,weekend,
150,WECCbus157,1.0311176,-0.78572163,2.7474694,-0.26679627,september,1,3,weekend,
156,WECCbus157,1.0312934999999999,-0.78256107,2.7278607000000004,-0.26698067,september,2,3,weekend,
162,WECCbus157,1.031349,-0.78129681,2.7229695,-0.26686447,september,3,3,weekend,
168,WECCbus157,1.0311648000000002,-0.78395413,2.7468857000000004,-0.26623789,september,4,3,weekend,
174,WECCbus157,1.0305263,-0.79380924,2.8236972000000002,-0.26440914,september,5,3,weekend,
180,WECCbus157,1.0296181999999998,-0.80703973,2.9303484,-0.26114003,september,6,3,weekend,
186,WECCbus157,1.0293299999999999,-0.81207352,2.9584238,-0.26062823,september,7,3,weekend,
192,WECCbus157,1.0296622,-0.80755279,2.9197365,-0.26210659,september,8,3,weekend,
198,WECCbus157,1.0300572000000001,-0.80238224,2.8713580000000003,-0.26396156,september,9,3,weekend,
204,WECCbus157,1.0301562,-0.80185406,2.8554093,-0.26497225,september,10,3,weekend,
210,WECCbus157,1.0298789000000002,-0.80660499,2.8841852,-0.26445494,september,11,3,weekend,
216,WECCbus157,1.0297212,-0.80961179,2.8985895,-0.26435324,september,12,3,weekend,
222,WECCbus157,1.0295735000000001,-0.81255246,2.9113121,-0.26435072,september,13,3,weekend,
228,WECCbus157,1.0294241,-0.81540249,2.9244453999999998,-0.26424151,september,14,3,weekend,
234,WECCbus157,1.029121,-0.82033251,2.955189,-0.26345434,september,15,3,weekend,
240,WECCbus157,1.0279359000000001,-0.83719968,3.0801682999999995,-0.25848856,september,16,3,weekend,
246,WECCbus157,1.0265769,-0.85501775,3.2186211,-0.25139927,september,17,3,weekend,
252,WECCbus157,1.0261371,-0.86038042,3.2629001,-0.24875242,september,18,3,weekend,
258,WECCbus157,1.0255498,-0.86719893,3.3222071000000004,-0.24495882,september,19,3,weekend,
264,WECCbus157,1.0251436999999999,-0.87120619,3.3651807000000002,-0.24173993,september,20,3,weekend,
270,WECCbus157,1.0262909,-0.85652926,3.2580112999999997,-0.24832674,september,21,3,weekend,
276,WECCbus157,1.0281194,-0.8319503,3.0753630000000003,-0.25747728,september,22,3,weekend,
282,WECCbus157,1.0296003,-0.81028726,2.917898,-0.26317098,september,23,3,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,september,0,2,weekday,
6,WECCbus54,1.0157323,-1.7266303,2.4117616,-0.13976763,september,1,2,weekday,
12,WECCbus54,1.0159578000000002,-1.7234435000000001,2.3825298,-0.14114487,september,2,2,weekday,
18,WECCbus54,1.0160886,-1.7216281000000002,2.3622022,-0.14211566,september,3,2,weekday,
24,WECCbus54,1.0159617,-1.7239714,2.3760626,-0.14160154,september,4,2,weekday,
30,WECCbus54,1.0154212,-1.7326197,2.4398333,-0.13877019,september,5,2,weekday,
36,WECCbus54,1.0147399,-1.7436307,2.5214977000000003,-0.13476227,september,6,2,weekday,
42,WECCbus54,1.0142081,-1.7507707,2.5814876,-0.13127902,september,7,2,weekday,
48,WECCbus54,1.0141543,-1.7509881,2.5985571,-0.13013893,september,8,2,weekday,
54,WECCbus54,1.0143521999999998,-1.7471941000000002,2.5844582999999997,-0.13071758,september,9,2,weekday,
60,WECCbus54,1.0142573000000001,-1.7477164,2.6117882000000003,-0.1288313,september,10,2,weekday,
66,WECCbus54,1.0137959,-1.7536633999999998,2.665939,-0.12536252,september,11,2,weekday,
72,WECCbus54,1.0134282,-1.7581217,2.7164161,-0.12185532,september,12,2,weekday,
78,WECCbus54,1.0130141,-1.7630026,2.7793874,-0.1171423,september,13,2,weekday,
84,WECCbus54,1.0126205,-1.7674803,2.8325923,-0.11295397,september,14,2,weekday,
90,WECCbus54,1.0120506999999999,-1.7742648,2.9062754,-0.10692898,september,15,2,weekday,
96,WECCbus54,1.0107259,-1.7910881,3.056278,-0.09368509400000001,september,16,2,weekday,
102,WECCbus54,1.0099246,-1.8014726000000003,3.1526445,-0.08447743199999999,september,17,2,weekday,
108,WECCbus54,1.0096114999999999,-1.8058875,3.1517765,-0.08479103,september,18,2,weekday,
114,WECCbus54,1.0092922,-1.8108323,3.1659629000000002,-0.08359176,september,19,2,weekday,
120,WECCbus54,1.0092216,-1.8126360000000001,3.1681583,-0.08342100000000001,september,20,2,weekday,
126,WECCbus54,1.0105629999999999,-1.7969157999999998,3.018801,-0.098003689,september,21,2,weekday,
132,WECCbus54,1.0125119,-1.7720412,2.7971992,-0.11636641,september,22,2,weekday,
138,WECCbus54,1.0140453,-1.7510887,2.6214961,-0.12836282,september,23,2,weekday,
144,WECCbus54,1.0152818000000001,-1.7331694,2.4717526000000003,-0.13676816,september,0,3,weekend,
150,WECCbus54,1.0151293,-1.7343476000000002,2.5230509,-0.13350156,september,1,3,weekend,
156,WECCbus54,1.0154504999999998,-1.7299898,2.4744382999999996,-0.13622521,september,2,3,weekend,
162,WECCbus54,1.0156501,-1.7274616000000003,2.4425567000000004,-0.13796266,september,3,3,weekend,
168,WECCbus54,1.0155756,-1.7291087,2.4424531000000003,-0.13816852,september,4,3,weekend,
174,WECCbus54,1.0149792,-1.7384619,2.5131083,-0.13465729999999998,september,5,3,weekend,
180,WECCbus54,1.0142423,-1.7500953000000001,2.5981227000000002,-0.13005303,september,6,3,weekend,
186,WECCbus54,1.013627,-1.7578394,2.6767578,-0.1248917,september,7,3,weekend,
192,WECCbus54,1.0138145,-1.7545231,2.6728629,-0.12488769999999999,september,8,3,weekend,
198,WECCbus54,1.0139201999999998,-1.7518203,2.682195,-0.12390704,september,9,3,weekend,
204,WECCbus54,1.0136124,-1.7545804,2.752512,-0.11862303,september,10,3,weekend,
210,WECCbus54,1.0130709,-1.7613245,2.8243667,-0.11322439999999999,september,11,3,weekend,
216,WECCbus54,1.0126066999999999,-1.7666442999999998,2.8916221,-0.10772549,september,12,3,weekend,
222,WECCbus54,1.0121014000000002,-1.7722321,2.9660702000000003,-0.10127424,september,13,3,weekend,
228,WECCbus54,1.0116276,-1.7774279999999998,3.0319338,-0.095236313,september,14,3,weekend,
234,WECCbus54,1.0110383,-1.7842345000000002,3.107014,-0.088086237,september,15,3,weekend,
240,WECCbus54,1.0095848,-1.8021083999999998,3.2608531000000003,-0.07239751900000001,september,16,3,weekend,
246,WECCbus54,1.0081493000000001,-1.8193435000000002,3.4175294999999997,-0.054605886,september,17,3,weekend,
252,WECCbus54,1.0078678,-1.8236101000000002,3.4036263999999994,-0.056356052999999996,september,18,3,weekend,
258,WECCbus54,1.0075639,-1.8283296999999998,3.4025768,-0.056729225999999994,september,19,3,weekend,
264,WECCbus54,1.0076369,-1.8289383999999997,3.3801723,-0.059535500000000005,september,20,3,weekend,
270,WECCbus54,1.0090545,-1.8129131999999997,3.2278345,-0.07674014,september,21,3,weekend,
276,WECCbus54,1.011172,-1.787037,3.0020851000000004,-0.09886271199999999,september,22,3,weekend,
282,WECCbus54,1.0130031,-1.763338,2.7937019,-0.11592293,september,23,3,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,september,0,2,weekday,
6,WECCbus57,1.0127144000000001,-1.7191113,2.1590036,-0.18095007,september,1,2,weekday,
12,WECCbus57,1.0129173,-1.7160172999999999,2.1323137,-0.18218556,september,2,2,weekday,
18,WECCbus57,1.0130328000000002,-1.714272,2.1207363999999997,-0.1826628,september,3,2,weekday,
24,WECCbus57,1.0129163,-1.7165767,2.1404109,-0.18178041,september,4,2,weekday,
30,WECCbus57,1.0124248,-1.7250338,2.2134635,-0.17825601,september,5,2,weekday,
36,WECCbus57,1.0118075,-1.7357936999999999,2.3002973,-0.17376299,september,6,2,weekday,
42,WECCbus57,1.0113254999999999,-1.7427505,2.365615,-0.16975722,september,7,2,weekday,
48,WECCbus57,1.0112851999999999,-1.742895,2.3580451,-0.17033405,september,8,2,weekday,
54,WECCbus57,1.0114716000000001,-1.7391278000000001,2.3213899,-0.17251976,september,9,2,weekday,
60,WECCbus57,1.0113987,-1.7395352,2.3113924,-0.1733122,september,10,2,weekday,
66,WECCbus57,1.0109834999999998,-1.7453109,2.3634999,-0.17014949,september,11,2,weekday,
72,WECCbus57,1.0106591,-1.7495952000000001,2.3942238,-0.16828539,september,12,2,weekday,
78,WECCbus57,1.0102997999999999,-1.7542480999999999,2.4193495,-0.16676387,september,13,2,weekday,
84,WECCbus57,1.0099539,-1.7585403000000002,2.4497101000000003,-0.16472508,september,14,2,weekday,
90,WECCbus57,1.0094516,-1.7650705000000002,2.4964381,-0.16149145,september,15,2,weekday,
96,WECCbus57,1.0082698,-1.7813990000000002,2.6240403999999997,-0.15163158,september,16,2,weekday,
102,WECCbus57,1.0075625,-1.7914506000000001,2.6893511,-0.14636881,september,17,2,weekday,
108,WECCbus57,1.0072511999999998,-1.7959254,2.7625808,-0.13962897,september,18,2,weekday,
114,WECCbus57,1.006947,-1.8008562,2.8182887,-0.13436195,september,19,2,weekday,
120,WECCbus57,1.0068786,-1.8026616000000002,2.8325133,-0.13300711,september,20,2,weekday,
126,WECCbus57,1.0080718000000002,-1.7874453000000001,2.7159556,-0.14382623,september,21,2,weekday,
132,WECCbus57,1.0098152,-1.7632994,2.5259728999999997,-0.15903355,september,22,2,weekday,
138,WECCbus57,1.0111961,-1.7429039000000002,2.3551278,-0.1705433,september,23,2,weekday,
144,WECCbus57,1.0123107,-1.7254558999999998,2.2092926,-0.17856946,september,0,3,weekend,
150,WECCbus57,1.0121973,-1.7264147,2.1854625,-0.18010499,september,1,3,weekend,
156,WECCbus57,1.0124799999999998,-1.7222254000000001,2.158291,-0.1813116,september,2,3,weekend,
162,WECCbus57,1.0126548,-1.7198098000000002,2.1432915,-0.18194924,september,3,3,weekend,
168,WECCbus57,1.0125806,-1.7214744999999998,2.1651802000000004,-0.18082377,september,4,3,weekend,
174,WECCbus57,1.01204,-1.7306124,2.2424199000000002,-0.17694654,september,5,3,weekend,
180,WECCbus57,1.0113719,-1.7419865,2.3363357999999996,-0.17181807,september,6,3,weekend,
186,WECCbus57,1.0108233,-1.7494698,2.3968142000000006,-0.16805876,september,7,3,weekend,
192,WECCbus57,1.0110065000000001,-1.7461338,2.3521877,-0.1710225,september,8,3,weekend,
198,WECCbus57,1.0111192,-1.7433621,2.3108287999999995,-0.17366867,september,9,3,weekend,
204,WECCbus57,1.0108704,-1.7458376,2.2999833,-0.17469685,september,10,3,weekend,
210,WECCbus57,1.0103927,-1.7523359,2.3470539,-0.17198279,september,11,3,weekend,
216,WECCbus57,1.0099895,-1.7574143,2.3771537,-0.17021037,september,12,3,weekend,
222,WECCbus57,1.0095531,-1.762731,2.4060276000000003,-0.16849429,september,13,3,weekend,
228,WECCbus57,1.0091421,-1.7676898,2.4359756,-0.16653941,september,14,3,weekend,
234,WECCbus57,1.0086261,-1.7742334,2.4805256,-0.16349139,september,15,3,weekend,
240,WECCbus57,1.0073302,-1.7916048,2.6223443,-0.15248709,september,16,3,weekend,
246,WECCbus57,1.0060619,-1.8083050999999999,2.7421257999999997,-0.14205929,september,17,3,weekend,
252,WECCbus57,1.0057691999999998,-1.8126889,2.8231431000000002,-0.13413495,september,18,3,weekend,
258,WECCbus57,1.0054662,-1.817465,2.8923091,-0.12713031,september,19,3,weekend,
264,WECCbus57,1.0055151,-1.8181744,2.9072974,-0.12559512,september,20,3,weekend,
270,WECCbus57,1.0067708,-1.80267,2.791826,-0.13707611,september,21,3,weekend,
276,WECCbus57,1.0086626,-1.7775359,2.5903152,-0.15455207,september,22,3,weekend,
282,WECCbus57,1.0103004,-1.7545151999999997,2.4044577,-0.1679163,september,23,3,weekend,
0,WECCbus157,1.0154698,-0.80895408,3.0261449000000002,0.21853686,october,0,7,weekday,
6,WECCbus157,1.0313414,-0.78041235,2.7291281,-0.26619679,october,1,7,weekday,
12,WECCbus157,1.0314780000000001,-0.77811767,2.71279,-0.26644273,october,2,7,weekday,
18,WECCbus157,1.0315129,-0.77745058,2.7089942000000002,-0.2664509,october,3,7,weekday,
24,WECCbus157,1.0313189,-0.78048309,2.7333359,-0.26595401,october,4,7,weekday,
30,WECCbus157,1.0307133,-0.78983518,2.8072223,-0.26424574,october,5,7,weekday,
36,WECCbus157,1.0297288,-0.80445674,2.9226775000000003,-0.26090313,october,6,7,weekday,
42,WECCbus157,1.0292793,-0.81073694,2.9740382000000003,-0.2589866,october,7,7,weekday,
48,WECCbus157,1.0294964,-0.80814983,2.9473968999999998,-0.26023868,october,8,7,weekday,
54,WECCbus157,1.0300255999999999,-0.80066664,2.8857031,-0.26234551,october,9,7,weekday,
60,WECCbus157,1.0302552,-0.79773134,2.8570645,-0.26350153,october,10,7,weekday,
66,WECCbus157,1.0300905,-0.80080684,2.8731041,-0.26336139,october,11,7,weekday,
72,WECCbus157,1.0300233,-0.8024004,2.8779239,-0.26353877,october,12,7,weekday,
78,WECCbus157,1.0298854,-0.80508886,2.8903938,-0.26348323,october,13,7,weekday,
84,WECCbus157,1.0297816999999998,-0.80714537,2.8993696,-0.26345147,october,14,7,weekday,
90,WECCbus157,1.0295107,-0.8114720999999999,2.9280817000000003,-0.2626933,october,15,7,weekday,
96,WECCbus157,1.0283906999999999,-0.82746356,3.0492971,-0.25805402,october,16,7,weekday,
102,WECCbus157,1.0274242,-0.8403245999999999,3.1516507000000002,-0.25329395,october,17,7,weekday,
108,WECCbus157,1.0263761,-0.85384493,3.2569498,-0.2475734,october,18,7,weekday,
114,WECCbus157,1.0258847,-0.85921316,3.3088319999999998,-0.24415099,october,19,7,weekday,
120,WECCbus157,1.0259129999999999,-0.85831288,3.3084802000000004,-0.24388562,october,20,7,weekday,
126,WECCbus157,1.0270398,-0.8435190999999999,3.199975,-0.24998793,october,21,7,weekday,
132,WECCbus157,1.0286556,-0.8213553,3.0336684,-0.25762676,october,22,7,weekday,
138,WECCbus157,1.0299699,-0.80204344,2.8897477000000005,-0.2625679,october,23,7,weekday,
144,WECCbus157,1.0310101999999999,-0.78582273,2.7687802,-0.26549396,october,0,9,weekend,
150,WECCbus157,1.0311507,-0.78363835,2.7514131,-0.26585516,october,1,9,weekend,
156,WECCbus157,1.0313122,-0.7808776,2.7326587000000004,-0.26612077,october,2,9,weekend,
162,WECCbus157,1.0313805,-0.77966228,2.7248901,-0.26620042,october,3,9,weekend,
168,WECCbus157,1.0311572,-0.78302541,2.7531578,-0.26552933,october,4,9,weekend,
174,WECCbus157,1.0305367,-0.79261499,2.8276546000000002,-0.26374824,october,5,9,weekend,
180,WECCbus157,1.029488,-0.80799858,2.9494539,-0.25999435,october,6,9,weekend,
186,WECCbus157,1.0291025,-0.81327213,2.9934915,-0.25826846,october,7,9,weekend,
192,WECCbus157,1.0296086,-0.80661164,2.9342509,-0.26071977,october,8,9,weekend,
198,WECCbus157,1.0301655,-0.79881218,2.8686226,-0.26300525,october,9,9,weekend,
204,WECCbus157,1.0304429,-0.79530253,2.8331698,-0.2643894,october,10,9,weekend,
210,WECCbus157,1.0302901,-0.79826293,2.8478317000000004,-0.26434392,october,11,9,weekend,
216,WECCbus157,1.0302438,-0.79972591,2.8492908,-0.26470274,october,12,9,weekend,
222,WECCbus157,1.0301754,-0.8016109,2.852907,-0.26506046,october,13,9,weekend,
228,WECCbus157,1.0301257,-0.80309416,2.8547675,-0.26538132,october,14,9,weekend,
234,WECCbus157,1.0298261,-0.80782327,2.8877565,-0.26454369,october,15,9,weekend,
240,WECCbus157,1.0286342,-0.8248681999999999,3.0198139,-0.25975176,october,16,9,weekend,
246,WECCbus157,1.0271860000000002,-0.84411207,3.172622,-0.25251335,october,17,9,weekend,
252,WECCbus157,1.0260388,-0.85896763,3.28551,-0.24624619,october,18,9,weekend,
258,WECCbus157,1.0254531999999998,-0.8652915999999999,3.3463209000000003,-0.24206783,october,19,9,weekend,
264,WECCbus157,1.0254472,-0.86478793,3.3494405,-0.24157754,october,20,9,weekend,
270,WECCbus157,1.0266366,-0.84944469,3.236647,-0.24828205,october,21,9,weekend,
276,WECCbus157,1.0282923000000002,-0.8268976,3.0700526000000004,-0.25635255,october,22,9,weekend,
282,WECCbus157,1.0296985,-0.80644638,2.9187236,-0.2618728,october,23,9,weekend,
0,WECCbus54,0.9935159,-1.7575343999999997,2.8621619,0.57638068,october,0,7,weekday,
6,WECCbus54,1.0160423,-1.7230468,2.3539157000000004,-0.14275376,october,1,7,weekday,
12,WECCbus54,1.0162119,-1.7204633000000003,2.3317403,-0.1436973,october,2,7,weekday,
18,WECCbus54,1.0162817,-1.7194681,2.3235343999999998,-0.14403133,october,3,7,weekday,
24,WECCbus54,1.0161228,-1.7221573000000001,2.3426127999999995,-0.14330534,october,4,7,weekday,
30,WECCbus54,1.0155952,-1.7307675,2.406915,-0.14057969,october,5,7,weekday,
36,WECCbus54,1.0147416999999999,-1.7442526000000003,2.5095312,-0.13563203,october,6,7,weekday,
42,WECCbus54,1.0144050999999998,-1.7495861000000001,2.5485831,-0.13346511,october,7,7,weekday,
48,WECCbus54,1.0144098,-1.7488233,2.5489152,-0.13341507,october,8,7,weekday,
54,WECCbus54,1.0147882,-1.7426297,2.511471,-0.13527949,october,9,7,weekday,
60,WECCbus54,1.0148223,-1.7413891,2.5181278999999996,-0.13473068,october,10,7,weekday,
66,WECCbus54,1.0144281,-1.7464207999999999,2.5728072999999996,-0.13149085,october,11,7,weekday,
72,WECCbus54,1.0141235,-1.7499883,2.6225257,-0.128269,october,12,7,weekday,
78,WECCbus54,1.0137208,-1.7548307,2.6820435000000002,-0.12422632,october,13,7,weekday,
84,WECCbus54,1.013391,-1.7586936000000002,2.7308121,-0.12071022,october,14,7,weekday,
90,WECCbus54,1.0129622999999999,-1.7641673,2.7865375,-0.11661283,october,15,7,weekday,
96,WECCbus54,1.0117633,-1.7803210999999999,2.9192175,-0.10622337,october,16,7,weekday,
102,WECCbus54,1.0109034,-1.792018,3.0106393,-0.09847401800000001,october,17,7,weekday,
108,WECCbus54,1.0099379000000002,-1.8047953999999997,3.0804655,-0.092264964,october,18,7,weekday,
114,WECCbus54,1.009862,-1.8071283999999999,3.0631641,-0.09421801199999999,october,19,7,weekday,
120,WECCbus54,1.010138,-1.8044498,3.0228324,-0.09807143300000001,october,20,7,weekday,
126,WECCbus54,1.0114209,-1.7885386000000003,2.8846449,-0.11011886,october,21,7,weekday,
132,WECCbus54,1.0131258,-1.7657488999999997,2.6978776,-0.12394327,october,22,7,weekday,
138,WECCbus54,1.0145427,-1.7456681,2.5372242000000003,-0.13380167,october,23,7,weekday,
144,WECCbus54,1.0156633,-1.7288459999999999,2.403322,-0.14054022,october,0,9,weekend,
150,WECCbus54,1.015781,-1.7268778000000002,2.3920715,-0.14096529,october,1,9,weekend,
156,WECCbus54,1.0160093000000001,-1.7235293,2.3616264,-0.14236248,october,2,9,weekend,
162,WECCbus54,1.0161215000000001,-1.7219217,2.3450351,-0.14311918,october,3,9,weekend,
168,WECCbus54,1.0159747,-1.7245645,2.3601989,-0.14257833,october,4,9,weekend,
174,WECCbus54,1.0154007,-1.7337189999999998,2.4284187999999998,-0.13958886,october,5,9,weekend,
180,WECCbus54,1.0145033,-1.747813,2.5327078999999997,-0.13441073,october,6,9,weekend,
186,WECCbus54,1.0142381999999999,-1.7520644,2.5657646,-0.13248881,october,7,9,weekend,
192,WECCbus54,1.0144771000000001,-1.7476633999999998,2.5402063999999998,-0.13380394,october,8,9,weekend,
198,WECCbus54,1.0148388000000002,-1.7415551999999999,2.5058775,-0.13548444,october,9,9,weekend,
204,WECCbus54,1.0148489,-1.7403918999999999,2.5179577,-0.13457615,october,10,9,weekend,
210,WECCbus54,1.0144502,-1.7454428,2.5737188,-0.13126876,october,11,9,weekend,
216,WECCbus54,1.0141002000000001,-1.7494808000000002,2.6237859,-0.12804069999999998,october,12,9,weekend,
222,WECCbus54,1.0136827,-1.7542466,2.686512,-0.12375626,october,13,9,weekend,
228,WECCbus54,1.0133237,-1.7582554,2.7370872000000004,-0.12008884,october,14,9,weekend,
234,WECCbus54,1.0128978000000002,-1.7638128,2.7920199,-0.11605559,october,15,9,weekend,
240,WECCbus54,1.0116911,-1.7802957999999998,2.9284222,-0.10531493,october,16,9,weekend,
246,WECCbus54,1.0103737,-1.7979076,3.0669609,-0.093068772,october,17,9,weekend,
252,WECCbus54,1.009201,-1.8127188000000003,3.1560248,-0.084562456,october,18,9,weekend,
258,WECCbus54,1.0090894,-1.8155833,3.1463151000000003,-0.085831426,october,19,9,weekend,
264,WECCbus54,1.0093557,-1.8131715,3.1068688,-0.08986895,october,20,9,weekend,
270,WECCbus54,1.0107168,-1.7967145,2.9615099,-0.10343376,october,21,9,weekend,
276,WECCbus54,1.0125709,-1.7728150000000003,2.7597963,-0.11954623,october,22,9,weekend,
282,WECCbus54,1.0141343,-1.751236,2.5816802000000005,-0.13123961,october,23,9,weekend,
0,WECCbus57,0.99343964,-1.748537,2.6546991,0.53686136,october,0,7,weekday,
6,WECCbus57,1.0129808,-1.7157424,2.145298,-0.18141243,october,1,7,weekday,
12,WECCbus57,1.0131338,-1.7132288,2.1244986,-0.18234242,october,2,7,weekday,
18,WECCbus57,1.0131973,-1.7122578999999998,2.1148941000000003,-0.18278432,october,3,7,weekday,
24,WECCbus57,1.0130525,-1.7148903000000002,2.1372022999999998,-0.18179133,october,4,7,weekday,
30,WECCbus57,1.0125735,-1.7233051,2.2073235,-0.17847712,october,5,7,weekday,
36,WECCbus57,1.0118,-1.7364743000000002,2.315605,-0.17278239999999997,october,6,7,weekday,
42,WECCbus57,1.011495,-1.7416877,2.3574659,-0.17029111,october,7,7,weekday,
48,WECCbus57,1.0115003,-1.7409217000000001,2.3546666000000003,-0.17042856,october,8,7,weekday,
54,WECCbus57,1.0118484,-1.7348308000000001,2.2986691,-0.17370694,october,9,7,weekday,
60,WECCbus57,1.0118875,-1.7335498,2.2802868,-0.17488526,october,10,7,weekday,
66,WECCbus57,1.0115378000000002,-1.7383963,2.316641,-0.17287298,october,11,7,weekday,
72,WECCbus57,1.011274,-1.7417827000000001,2.3339752000000002,-0.17198282,october,12,7,weekday,
78,WECCbus57,1.0109215,-1.7464146,2.363225,-0.17028824,october,13,7,weekday,
84,WECCbus57,1.0106336,-1.7501036,2.3857473999999996,-0.1689177,october,14,7,weekday,
90,WECCbus57,1.0102539000000001,-1.7553881000000002,2.4241174,-0.16645109,october,15,7,weekday,
96,WECCbus57,1.0091761000000001,-1.7711194,2.5537987,-0.15710313,october,16,7,weekday,
102,WECCbus57,1.0084024,-1.7825254000000001,2.6457632,-0.14993423,october,17,7,weekday,
108,WECCbus57,1.0075073,-1.7951311,2.7822696,-0.13771102,october,18,7,weekday,
114,WECCbus57,1.0074152,-1.797564,2.8231313,-0.13384519,october,19,7,weekday,
120,WECCbus57,1.0076524,-1.7950362000000002,2.8112308999999995,-0.13489421,october,20,7,weekday,
126,WECCbus57,1.0088043,-1.7795747,2.6850381000000003,-0.14630545,october,21,7,weekday,
132,WECCbus57,1.0103425,-1.7573767,2.499193,-0.16080575,october,22,7,weekday,
138,WECCbus57,1.0116246,-1.7377945,2.3312169999999997,-0.17179307,october,23,7,weekday,
144,WECCbus57,1.0126393,-1.7213851000000002,2.1909709,-0.17930913,october,0,9,weekend,
150,WECCbus57,1.0127484,-1.7194453999999997,2.1714843,-0.18024728,october,1,9,weekend,
156,WECCbus57,1.0129534,-1.7161946,2.1451162999999998,-0.18146473,october,2,9,weekend,
162,WECCbus57,1.0130531999999999,-1.7146429,2.1339822999999996,-0.18194829,october,3,9,weekend,
168,WECCbus57,1.0129178,-1.7172452,2.1576296000000004,-0.18084058,october,4,9,weekend,
174,WECCbus57,1.0123959,-1.7261942,2.2344332000000002,-0.17704171,october,5,9,weekend,
180,WECCbus57,1.0115808000000002,-1.7399715,2.3503752999999996,-0.17064627,october,6,9,weekend,
186,WECCbus57,1.0113424000000002,-1.7441165,2.3801653,-0.16886711,october,7,9,weekend,
192,WECCbus57,1.0115610000000002,-1.7397898999999997,2.3468215,-0.17085174,october,8,9,weekend,
198,WECCbus57,1.0118949000000002,-1.7337725,2.2911627999999995,-0.17412959,october,9,9,weekend,
204,WECCbus57,1.0119145,-1.7325471000000001,2.2719357000000002,-0.17534447,october,10,9,weekend,
210,WECCbus57,1.0115611,-1.7374083999999999,2.3081987,-0.1733627,october,11,9,weekend,
216,WECCbus57,1.0112529000000001,-1.7412727,2.3364946,-0.17173307,october,12,9,weekend,
222,WECCbus57,1.0108883,-1.7458151000000002,2.3651332000000003,-0.17009219,october,13,9,weekend,
228,WECCbus57,1.0105733000000001,-1.7496467,2.3922729,-0.1683954,october,14,9,weekend,
234,WECCbus57,1.0101957000000001,-1.7550182,2.4310756000000002,-0.16591776,october,15,9,weekend,
240,WECCbus57,1.0091134,-1.7710616000000001,2.5581171,-0.15681910000000002,october,16,9,weekend,
246,WECCbus57,1.0079287000000001,-1.7882311999999998,2.6966055,-0.14550359,october,17,9,weekend,
252,WECCbus57,1.0068475000000001,-1.8028072,2.8510747000000003,-0.13094253,october,18,9,weekend,
